content,hashtag,timestamp,User
@ksu_mgb @NFLGameDay @nflnetwork @fanudike @Chiefs NFL GMs must not have viewed him as such. 2 Big 12 defensive players went before him.,KSU,2023-04-28 05:29:56+00:00,Levi Thompson
@ksu_mgb @WillieDPOYszn I mean shame on me for not being over the moon about a guy that was consistently mocked in the second round and average big board ranking of the entire industry at 46.,KSU,2023-04-28 05:28:00+00:00,Franklin Williams
@WillieDPOYszn @ksu_mgb An Edge like Nolan Smith whose twitchy and who many had top 15 who falls is a fun pick. A DE who wins on strength and effort who may be another Karloftis without the hand technique doesn’t get the juices going for me.,KSU,2023-04-28 05:21:41+00:00,Franklin Williams
"@LeviThompson93 @NFLGameDay @nflnetwork @fanudike @Chiefs the big 12 dpoy, yeah this pick",KSU,2023-04-28 05:18:38+00:00,ksu mgb 🌾🌾
@ksu_mgb DE is an insanely fun pick what is he on about 😭,KSU,2023-04-28 05:18:15+00:00,Ron
oh brother,KSU,2023-04-28 05:15:57+00:00,ksu mgb 🌾🌾
@WillieDPOYszn you forgot ekow boye doe josh hayes and eli huggins,KSU,2023-04-28 05:14:35+00:00,ksu mgb 🌾🌾
"@90_ksu @bturner23 Wooow, and he still got into the backfield!",KSU,2023-04-28 05:14:00+00:00,Ethavan Crowe
"As a Founding Member of the Draft Age Is Incredibly Underrated Club, I'm 100% on board with selecting the young guy - FAU is more than 2.5 years younger than Will McDonald. Does anyone know of any studies analyzing the impact of NFL draft age on future performance?",KSU,2023-04-28 05:13:37+00:00,ksu mgb 🌾🌾
@ByNateTaylor @DerekYoungKSO frank clark back confirmed,KSU,2023-04-28 05:09:58+00:00,ksu mgb 🌾🌾
"@LiamCRiley @MahomeSZN @fanudike I hate KSU, but I think the dude is a beast. Gets to the qb AND forces the fumble. I think he's exactly what the chiefs d line needed",KSU,2023-04-28 05:07:12+00:00,Jdg2993
@bturner23 it was actually terrible,KSU,2023-04-28 05:06:19+00:00,ksu mgb 🌾🌾
"Felix Anudike-Uzomah is 21 years old. 

At age 19, he had 14.5 TFLs and 11 sacks for K-State.

Age matters in the draft.",KSU,2023-04-28 05:04:45+00:00,🏈KSU_90
@fanudike LETS GOOOO FELIX,KSU,2023-04-28 05:04:45+00:00,ksu mgb 🌾🌾
"@ksu_mgb yea people hating the pick cuz of his college are stupid, i’ll always be pro teams&gt;&gt;&gt;&gt;college teams no matter what",KSU,2023-04-28 05:03:45+00:00,Ron
"@LifeofFitz @fanudike @GoPowercat @YouTube That was cool. Big 12 showed up tonight. Started with a Red Raider, and ended with a KSU player.",KSU,2023-04-28 05:03:32+00:00,Laura Barton Weiss. 🌵
@LanceTHESPOKEN thank you lance,KSU,2023-04-28 05:02:59+00:00,ksu mgb 🌾🌾
"i hate chiefs fans. not even giving the big 12 dpoy a chance is absurd. fucking ku fans not accepting how much talent the kid has is so annoying. nolan would’ve been awesome, im sure we would’ve picked him if ur weren’t for philly. just give the kid a fucking chance.",KSU,2023-04-28 05:02:06+00:00,ksu mgb 🌾🌾
@RationalCatsFan @KU_Football @KCStar @CoachLeipold @NFLDraft By who? Abunch of insecure KSU fans??? What a shocker.,KSU,2023-04-28 05:00:46+00:00,.
@ksu_mgb @ColeCarmody52 Let them hate until they hoist that trophy again,KSU,2023-04-28 04:59:31+00:00,yo boi johney
"@KC_Ch1efs @JLPettimoreIII @StoneColdJones Tell me you didn't and haven't watched one single KSU game. 

There's a reason he was the most feared DE in the Big12 for two years straight.",KSU,2023-04-28 04:58:35+00:00,Battery Cat 🌾🌾
"@PatMcAfeeShow King Felix picked 31 from PAC 12 out of TCU, hilarious.  At least Veach made sure to highlight KSU",KSU,2023-04-28 04:57:10+00:00,Chris Retzlaff
"@RealBirdLawyer Rules:
KU/MU fans can only give this pick an A+.
KSU fans can only give this pick an F-.
Fans of none of those teams can give A+ or F-. We're here for knee jerk reactions, no nuance allowed. 

Side note: does your jinx superpower work for the 2023 season?",KSU,2023-04-28 04:56:14+00:00,jhwk
@TheGoatMahomes delete your account,KSU,2023-04-28 04:56:03+00:00,ksu mgb 🌾🌾
@EvryManAWildcat What pundits or local analysts that aren’t KSU people have raved about it? Almost all of them if start by saying well it’s a great story. My original point was he’s a fine player but nothing that excitable about. If we weren’t hosting the draft I’d bet they would have traded out.,KSU,2023-04-28 04:55:36+00:00,Franklin Williams
@GandalfStaff @rock_climber02 i am but none of what i said was wrong,KSU,2023-04-28 04:55:33+00:00,ksu mgb 🌾🌾
@KSU_Funny33 KU fans heads will explode.,KSU,2023-04-28 04:55:12+00:00,Battery Cat 🌾🌾
"@GandalfStaff @rock_climber02 ojulari is not better 😭😭😭

edge is a much bigger need than safety/corner. we have solid depth in the secondary",KSU,2023-04-28 04:53:41+00:00,ksu mgb 🌾🌾
@bturner23 Not every play but yes!  The other factor you have to look at when evaluating Felix is KSU plays a 3 man DL majority if the time so the tackle always gets help with our DE.  Felix is a great fit for a 4-3 defense.,KSU,2023-04-28 04:49:56+00:00,KC Rulez
@baughler12 @ByNateTaylor you clearly did not watch those games lmao. put ur ku bias to the side,KSU,2023-04-28 04:48:41+00:00,ksu mgb 🌾🌾
@EvryManAWildcat And only fans excited about are KSU people. Proves the point.,KSU,2023-04-28 04:48:10+00:00,Franklin Williams
@ColeCarmody52 they’re gonna hate but i’m here for it,KSU,2023-04-28 04:47:20+00:00,ksu mgb 🌾🌾
@90_ksu @bturner23 A hold AND a block in the back. And he still was less than 2 yards away from among the play.,KSU,2023-04-28 04:47:14+00:00,Aaron Fish 🌾🌾🌾
"BSF more of a hindrance than a help in WJH, says KSU",KSU,2023-04-28 04:46:53+00:00,Highland Post
@PFF_College @Cole_Manbeck I’m a very happy KSU/Chiefs fan tonight!,KSU,2023-04-28 04:46:46+00:00,ksu mgb 🌾🌾
"Kansas City selects K-State EDGE Felix Unudike-Uzomah 31st overall

🔴 89 QB pressures since 2021 (1st among Big 12 defenders)",KSU,2023-04-28 04:46:44+00:00,ksu mgb 🌾🌾
@90_ksu @bturner23 We’ll there’s one lol 😂,KSU,2023-04-28 04:45:01+00:00,Jaccobie
"Brett Veach on Felix Anudike-Uzomah: ""He was one of the youngest guys in the draft (at age 21). He's grown a lot. The coaching staff we have are great teachers. We had an opportunity to spend a lot of time with Felix. He &amp; George (Karlaftis) will be a good 1-2 tandem.""",KSU,2023-04-28 04:42:55+00:00,🏈KSU_90
@ByJoeDavis I’ve never had the overall hatred for KSU just more of a ugh. Nothing like the hatred for mIzZoU that’s for sure.,KSU,2023-04-28 04:37:09+00:00,Tim E. Sours
@NFL Pick 31,KSU,2023-04-28 04:36:36+00:00,Nathan Dahlgren
@GuysSnacks We will excuse the fact he strayed to KSU,KSU,2023-04-28 04:36:06+00:00,Ken Davis
"The APA received a payout of $250K from the General Assembly to conduct the KSU audit, but due to the need for audit personnel to conduct extended investigations into missing or mislabeled financial documentation, KSU incurred an additional $60K in fees.",KSU,2023-04-28 04:34:11+00:00,Amye Bensenhaver
Long live the King,KSU,2023-04-28 04:33:59+00:00,🤓
these two are really cute :3,KSU,2023-04-28 04:32:32+00:00,수고🐾
Also I am so sorry for my KSU/Chief fans if they take Deuce tomorrow too…your poor wallets!😭😂,KSU,2023-04-28 04:31:57+00:00,Ethan Fitzgerald
@BoosJJ @fanudike Ya I was hoping they would too but we do have Mahomes so I’m not gonna sweat it,KSU,2023-04-28 04:31:46+00:00,🤓
"HOMETOWN KID: With the 31st pick in the NFL Draft, the Chiefs have selected K-State DE and Lee's Summit native Felix Anudike-Uzomah!",KSU,2023-04-28 04:31:07+00:00,Will The Thrill
Here's what the Chiefs are getting in Felix Anudike-Uzomah. Dude can do some special stuff.,KSU,2023-04-28 04:30:03+00:00,Will The Thrill
Chiefsaholic is in an undisclosed location somewhere just loving this KSU pick,KSU,2023-04-28 04:29:33+00:00,Devon Moyer
@KSU_Funny33 @fanudike Hope we don’t regret not trading up for one of the WRs,KSU,2023-04-28 04:29:20+00:00,Jason Boos
"Raiders Projections for Rounds 2 &amp; 3 (Any 3 from this list) 
Julius Brents (KSU)
Darnell Washington (Georgia)
Sam Laporta (Iowa)
O'Cyrus Torrance (Florida)
Braeden Daniels (Utah)
Keeanu Benton (Wisconsin)
Gervon Dexter (Florida)
Tyrique Stevenson (Miami)",KSU,2023-04-28 04:28:24+00:00,Gabe
We had a great time at the Awards and Recognition Reception at K-State tonight. Thank you @cwrice for the outstanding mentorship. @smicrobial_ksu @KStateAgron @IWanithunga,KSU,2023-04-28 04:27:31+00:00,✌🏾Atewo🇨🇵🇳🇬
Congrats to King Felix!,KSU,2023-04-28 04:26:42+00:00,Nathan Dahlgren
"@PeytonSchmidt2 @ArrowheadPride @Ron_Kopp If this kid is even 2/3 as good as he was this past season at KSU, he’s going to help take a lot of pressure off the secondary if  he can put out some serious heat on opposing QBs",KSU,2023-04-28 04:24:27+00:00,Julia Meader
My 7 year old is gonna be so hyped in the morning when he finds out about @fanudike,KSU,2023-04-28 04:23:48+00:00,🤓
@THVVE @sportingnews @DerekYoungKSO He’s gonna love that pick. Done great things at KSU. Big 12 champ to hopefully future super bowl champ,KSU,2023-04-28 04:22:52+00:00,yo boi johney
@RealBirdLawyer He had 19.5 sacks with KSU over last 2 years and has some pretty good never quit effort like the edge he's ultimately replacing. Also the fact that he worked his way up from walking on to starter sits well with me. Means He's not afraid to work his tail off.,KSU,2023-04-28 04:22:07+00:00,WileyOldPossum
"@pabloikonyero If we can get Ringo from UGA or Brents from KSU i wouldn’t mind, if not we can try to get vet CB possibly as a free agent whichever comes first",KSU,2023-04-28 04:20:56+00:00,Jordan Bolds
"Congrats to my Chiefs fans, you get to keep a hell of a football player around for the foreseeable future",KSU,2023-04-28 04:20:47+00:00,Will The Thrill
"@KUREVOLUTION55 @KCChiefs_Matt A KU fan not liking a KSU draft pick, shocker.",KSU,2023-04-28 04:20:46+00:00,Matt's KC Sports Connections
I mean what if they take Deuce too,KSU,2023-04-28 04:20:40+00:00,🤓
We Have A First Rounder!!! Congratulations 🎉 @KStateFB,KSU,2023-04-28 04:19:26+00:00,Will The Thrill
"With the No. 31 overall pick in the 2023 @NFLDraft, the @Chiefs select Felix Anudike-Uzomah!

@neweracap | 

📺: 2023  on NFLN/ESPN/ABC
📱: Stream on NFL+",KSU,2023-04-28 04:18:47+00:00,Will The Thrill
@Donny3513 @PowercatRyan Donny knows ball,KSU,2023-04-28 04:18:28+00:00,Will The Thrill
@WillieDPOYszn i support,KSU,2023-04-28 04:18:14+00:00,ksu mgb 🌾🌾
@ksu_mgb Earl Bostick and Malik back to back in the 7th will unite the world 🙏🏻,KSU,2023-04-28 04:17:23+00:00,Ron
"@jbbrisco If you watched KSU play at all this year, you knew what the smart move was....",KSU,2023-04-28 04:17:11+00:00,Al Qaeda Blew A 3-1 Lead 🌾
"I couldn’t be happier!!!
YES! YES! YES! F-YES!
That 👑 
@fanudike 
@Chiefs 
@KStateFB",KSU,2023-04-28 04:16:46+00:00,Will The Thrill
"~ATTENTION EVERY SINGLE RECRUIT IN AMERICA~
Just now, this incredible young man here below, Felix, came to KSU like this,...ten minutes ago he left here as a 1st round draft pick of 2023!
GET YOURSELVES TO MANHATTAN KANSAS.",KSU,2023-04-28 04:16:42+00:00,Gary O. Segraves Jr
"@WillieDPOYszn we should take malik knowles in the 7th too, id say ku players but the only one worthy of a team is lonnie phelps",KSU,2023-04-28 04:16:38+00:00,ksu mgb 🌾🌾
I LOVE KSU SO MUCH,KSU,2023-04-28 04:14:49+00:00,gabs
Okay Brett Veach lock in. We NEED Xavier Hutchinson tomorrow. deuce late tomorrow. Malik Knowles saturday. trade for d hop tomorrow too. could care less ab what we do for the rest of the draft,KSU,2023-04-28 04:14:38+00:00,ksu mgb 🌾🌾
"@KSUWindbreaker Same, my wife and I already have his ksu jersey but we both said we need his chiefs one too",KSU,2023-04-28 04:14:08+00:00,Alan McComas🌾
I STILL HAVE CHILLS.,KSU,2023-04-28 04:13:30+00:00,ksu mgb 🌾🌾
"We were building so well with back-to-back-to-back five-stars and then recruiting - like it always does - brought us back down to Earth.

Great Round 1. Great weekend ahead. NFL Draft is always great.",KSU,2023-04-28 04:12:57+00:00,Will The Thrill
@ksu_kats @fanudike Whooo hoooo!  KING FELIX💜💜💜💛❤️💛❤️💛,KSU,2023-04-28 04:12:51+00:00,Wendy Reyes
"@h8rproof82 Not  KSU fan either, but I like the pick. Good motor, teach him up, he'll do well in KC.",KSU,2023-04-28 04:12:22+00:00,chiefsfreak4life🏳️‍🌈🐝🇺🇸
@jeff_herschell @ArrowheadAddict i admit i am but he definitely is. he’s been a monster for the past 2 years. he was built for our scheme too,KSU,2023-04-28 04:11:28+00:00,ksu mgb 🌾🌾
.@fanudike to the reigning Super Bowl champs 👑,KSU,2023-04-28 04:11:24+00:00,Will The Thrill
@ksu_mgb @ArrowheadAddict You may be biased but is he a good pick?,KSU,2023-04-28 04:09:50+00:00,Jeff
@ksu_kats @fanudike Going to get my new Chiefs jersey now💜,KSU,2023-04-28 04:09:19+00:00,bsmitko
"@Russellmania621 He went to school 20 miles outside of KC, and then had zero other offers besides KSU. Have a buddy who lives in KC and says they are stoked. Exciting pick for the city that just won the super bowl and hosted a draft.",KSU,2023-04-28 04:08:24+00:00,Pierce
@Whitney_Hartman I did the reverse Jinx. You asked who would the first KSU player drafted: I had FAU to KC at 31. Didn’t tweet it bc I wanted it to happen and I knew it wouldn’t have,KSU,2023-04-28 04:08:22+00:00,Steven Steiner
@MCJayhawk72 @ArrowheadLive @fanudike Says the KU fan who probably shouldn’t be criticizing KSU football.,KSU,2023-04-28 04:08:10+00:00,Jennifer
@jlkurtz Can't ask for a better story!!!! KSU on f*&amp;^ing 🔥,KSU,2023-04-28 04:07:36+00:00,MrManhattanKS
Nothing better than have your college team go to your NFL team 🥹🥹,KSU,2023-04-28 04:06:47+00:00,Duncan Davidson
"This is my passion, my heart, my soul, my destiny, i LOVE THIS TEAM the players and the fans the sons of ben and the KSU (who I will always have respect for) this is my life enjoyment every home game. Thank you for letting me show my passion every week 💛💙",KSU,2023-04-28 04:06:39+00:00,Terry Kavanaugh..patriot
@WillieDPOYszn “really isn’t that bad” is crazyyyy 😭,KSU,2023-04-28 04:06:35+00:00,ksu mgb 🌾🌾
"KSU guy, KC born and raised!!",KSU,2023-04-28 04:06:22+00:00,Mark Emerson
@ksu_mgb it’s more about the fact that Nolan was right there and we passed on an elite corner and safety prospect for him… it also felt a little forced because the draft is in KC imo but he really isn’t bad,KSU,2023-04-28 04:05:12+00:00,Ron
@KU_Football @KCStar @CoachLeipold @NFLDraft He must have showed to see a Big Brother KSU player get drafted in the 1st round. Thx for the support Leapoled.,KSU,2023-04-28 04:04:13+00:00,Paint_it_Purple
Chiefs pandering to the kSU crowd is gross.,KSU,2023-04-28 04:03:41+00:00,Jabba🍺🍻🥃
@tommytwoshades @Brandon1915 @Jayxce @SportsCenter Every single Big12 coach not associated with KSU will tell you the same thing. There's a reason teams double teamed him literally 90% of his snaps.,KSU,2023-04-28 04:03:37+00:00,Battery Cat 🌾🌾
"With the 31st pick in the 2023 , the Chiefs select Felix Anudike-Uzomah 🍢",KSU,2023-04-28 04:03:01+00:00,Klieman's Driver 👨🏼‍✈️
"The KC native stays home!

With the 31st pick in the , we have selected DE @fanudike!",KSU,2023-04-28 04:02:52+00:00,Will The Thrill
Better head coach:,KSU,2023-04-28 04:02:50+00:00,Klieman's Driver 👨🏼‍✈️
"@jessenewell ""other"".  Got the KSU edge.",KSU,2023-04-28 04:02:39+00:00,Michael F. Marshall
